Customer ID,Recency,Frequency,Monetary,Churn,Churn_Probability,Action
14643,253,3,986.08,1,1.0,Oferecer desconto imediato
14644,50,5,1416.96,0,0.0,Contato personalizado
14645,270,1,279.8,1,1.0,Oferecer desconto imediato
14646,10,78,248396.5,0,0.0,Contato personalizado
14647,159,1,276.75,1,1.0,Oferecer desconto imediato
14648,52,15,4546.86,0,0.0,Contato personalizado
14649,18,5,2358.02,0,0.0,Contato personalizado
14650,224,1,62.5,1,0.995,Oferecer desconto imediato
14651,30,7,1379.52,0,0.0,Contato personalizado
14653,149,5,1666.99,1,1.0,Oferecer desconto imediato
14654,374,1,246.86,1,1.0,Oferecer desconto imediato
14655,24,3,1946.28,0,0.005,Contato personalizado
14656,51,3,523.6,0,0.0,Campanha de reengajamento
14657,65,2,612.65,0,0.0,Campanha de reengajamento
14662,63,3,645.16,0,0.0,Campanha de reengajamento
14663,66,2,490.6,0,0.0,Campanha de reengajamento
14665,63,2,913.95,0,0.0,Contato personalizado
14667,1,31,12685.94,0,0.0,Contato personalizado
14668,81,1,111.63,0,0.0,Campanha de reengajamento
14669,269,4,1973.94,1,0.995,Oferecer desconto imediato
14670,368,1,190.47,1,1.0,Oferecer desconto imediato
14671,185,2,1127.45,1,1.0,Oferecer desconto imediato
14672,151,2,347.59,1,1.0,Oferecer desconto imediato
14673,3,3,1674.41,0,0.0,Contato personalizado
14674,145,1,173.66,1,1.0,Oferecer desconto imediato
14675,24,1,462.15,0,0.0,Campanha de reengajamento
14676,30,6,5808.55,0,0.0,Contato personalizado
14677,228,1,184.91,1,1.0,Oferecer desconto imediato
14678,215,1,403.39,1,1.0,Oferecer desconto imediato
14679,17,3,1289.44,0,0.0,Contato personalizado
14680,7,43,28658.66,0,0.0,Contato personalizado
14681,23,3,376.20000000000005,0,0.0,Campanha de reengajamento
14682,64,4,1462.81,0,0.0,Contato personalizado
14683,224,1,146.56,1,1.0,Oferecer desconto imediato
14684,26,1,232.27,0,0.0,Campanha de reengajamento
14685,212,8,4619.79,1,0.99,Oferecer desconto imediato
14686,50,5,885.83,0,0.005,Contato personalizado
14687,36,2,773.6800000000001,0,0.0,Contato personalizado
14688,9,8,2082.7,0,0.0,Contato personalizado
14690,28,2,422.63,0,0.005,Campanha de reengajamento
14692,16,8,1153.54,0,0.0,Contato personalizado
14693,61,6,992.46,0,0.0,Contato personalizado
14694,253,1,244.31,1,1.0,Oferecer desconto imediato
14695,155,3,1620.07,1,0.995,Oferecer desconto imediato
14696,9,2,688.95,0,0.0,Campanha de reengajamento
14699,71,3,593.47,0,0.0,Campanha de reengajamento
14700,51,2,880.96,0,0.0,Contato personalizado
14701,78,6,2012.72,0,0.005,Contato personalizado
14702,1,13,3462.08,0,0.0,Contato personalizado
14704,60,2,266.66,0,0.005,Campanha de reengajamento
14706,254,1,390.69,1,1.0,Oferecer desconto imediato
14707,71,2,139.2,0,0.01,Campanha de reengajamento
14708,4,3,1085.91,0,0.0,Contato personalizado
14709,15,12,3965.29,0,0.0,Contato personalizado
14710,15,9,1316.46,0,0.0,Contato personalizado
14712,54,1,411.0,0,0.0,Campanha de reengajamento
14713,1,11,2752.5099999999998,0,0.0,Contato personalizado
14714,43,3,746.05,0,0.0,Contato personalizado
14715,78,4,973.0699999999999,0,0.0,Contato personalizado
14716,80,1,235.77,0,0.0,Campanha de reengajamento
14717,369,1,81.3,1,1.0,Oferecer desconto imediato
14718,46,1,226.42,0,0.0,Campanha de reengajamento
14721,15,1,115.77,0,0.0,Campanha de reengajamento
14722,113,2,325.45,1,1.0,Oferecer desconto imediato
14723,7,7,934.76,0,0.0,Contato personalizado
14724,226,1,345.25,1,1.0,Oferecer desconto imediato
14725,30,3,597.16,0,0.0,Campanha de reengajamento
14726,290,1,124.75,1,1.0,Oferecer desconto imediato
14727,182,2,199.35,1,1.0,Oferecer desconto imediato
14728,49,1,190.58,0,0.0,Campanha de reengajamento
14729,9,3,593.89,0,0.0,Campanha de reengajamento
14732,28,11,2814.58,0,0.0,Contato personalizado
14733,3,4,6599.06,0,0.01,Contato personalizado
14734,61,4,1056.42,0,0.0,Contato personalizado
14735,24,24,6174.47,0,0.0,Contato personalizado
14736,121,2,401.08,1,1.0,Oferecer desconto imediato
14737,36,1,2389.62,0,0.005,Contato personalizado
14738,196,2,507.45,1,1.0,Oferecer desconto imediato
14739,3,19,8385.22,0,0.0,Contato personalizado
14740,45,8,2712.85,0,0.0,Contato personalizado
14741,8,2,497.25,0,0.0,Campanha de reengajamento
14742,71,1,579.85,0,0.01,Campanha de reengajamento
14743,228,1,50.48,1,0.995,Oferecer desconto imediato
14744,2,8,2785.1,0,0.0,Contato personalizado
14745,137,7,1351.55,1,1.0,Oferecer desconto imediato
14746,42,4,593.5,0,0.0,Campanha de reengajamento
14748,4,7,1736.57,0,0.0,Contato personalizado
14749,115,1,310.15,1,1.0,Oferecer desconto imediato
14750,372,1,112.03,1,1.0,Oferecer desconto imediato
14751,320,2,126.45,1,1.0,Oferecer desconto imediato
14753,96,1,306.36,1,1.0,Oferecer desconto imediato
14754,61,4,912.4300000000001,0,0.005,Contato personalizado
14755,17,14,4962.27,0,0.0,Contato personalizado
14756,18,2,1914.8,0,0.0,Contato personalizado
14758,32,3,1380.9099999999999,0,0.0,Contato personalizado
14761,80,1,192.02,0,0.0,Campanha de reengajamento
14762,262,1,117.05000000000001,1,1.0,Oferecer desconto imediato
14766,2,6,4082.76,0,0.0,Contato personalizado
14767,110,1,382.81,1,1.0,Oferecer desconto imediato
14769,26,9,5097.13,0,0.0,Contato personalizado
14770,103,6,2761.2200000000003,1,0.98,Oferecer desconto imediato
14771,257,2,594.62,1,1.0,Oferecer desconto imediato
14773,228,1,140.55,1,1.0,Oferecer desconto imediato
14774,164,1,241.45,1,1.0,Oferecer desconto imediato
14775,8,1,406.56,0,0.0,Campanha de reengajamento
14776,23,4,1170.0,0,0.0,Contato personalizado
14777,39,1,307.56,0,0.0,Campanha de reengajamento
14783,295,1,307.3,1,1.0,Oferecer desconto imediato
14784,25,1,159.94,0,0.0,Campanha de reengajamento
14786,186,1,90.96,1,1.0,Oferecer desconto imediato
14787,107,1,110.65,1,1.0,Oferecer desconto imediato
14788,232,1,476.88,1,1.0,Oferecer desconto imediato
14790,10,6,1781.56,0,0.0,Contato personalizado
14791,242,1,303.63,1,1.0,Oferecer desconto imediato
14793,171,1,396.91,1,1.0,Oferecer desconto imediato
14794,38,3,633.99,0,0.0,Campanha de reengajamento
14796,2,11,2867.15,0,0.0,Contato personalizado
14797,143,1,300.31,1,0.995,Oferecer desconto imediato
14798,17,5,550.5699999999999,0,0.0,Campanha de reengajamento
14799,373,1,180.45,1,1.0,Oferecer desconto imediato
14800,5,6,3434.58,0,0.0,Contato personalizado
14802,74,2,1502.98,0,0.01,Contato personalizado
14805,40,3,549.99,0,0.0,Campanha de reengajamento
14806,75,1,110.03999999999999,0,0.0,Campanha de reengajamento
14807,26,2,519.29,0,0.0,Campanha de reengajamento
14809,257,2,686.76,1,1.0,Oferecer desconto imediato
14810,5,3,449.14,0,0.0,Campanha de reengajamento
14811,23,1,170.5,0,0.0,Campanha de reengajamento
14812,234,1,185.8,1,1.0,Oferecer desconto imediato
14813,5,4,935.44,0,0.0,Contato personalizado
14814,217,1,160.46,1,1.0,Oferecer desconto imediato
14817,31,5,2849.52,0,0.0,Contato personalizado
14818,94,3,512.61,1,0.99,Oferecer desconto imediato
14819,130,2,198.09,1,1.0,Oferecer desconto imediato
14820,16,5,767.47,0,0.01,Contato personalizado
14821,2,7,1237.65,0,0.0,Contato personalizado
14822,121,1,157.70000000000002,1,1.0,Oferecer desconto imediato
14824,15,6,2895.2000000000003,0,0.0,Contato personalizado
14825,4,13,2698.17,0,0.0,Contato personalizado
14826,217,2,385.2,1,1.0,Oferecer desconto imediato
14828,24,10,7699.7,0,0.0,Contato personalizado
14829,8,4,995.29,0,0.0,Contato personalizado
14831,316,3,1676.57,1,0.995,Oferecer desconto imediato
14832,266,1,322.69,1,1.0,Oferecer desconto imediato
14833,134,1,94.8,1,1.0,Oferecer desconto imediato
14834,43,1,485.86,0,0.005,Campanha de reengajamento
14835,164,2,297.0,1,0.995,Oferecer desconto imediato
14837,78,5,1810.82,0,0.0,Contato personalizado
14838,59,2,773.6700000000001,0,0.0,Contato personalizado
14839,54,3,915.28,0,0.0,Contato personalizado
14840,175,1,299.86,1,0.995,Oferecer desconto imediato
14841,10,8,3867.2400000000002,0,0.0,Contato personalizado
14843,72,1,211.79999999999998,0,0.0,Campanha de reengajamento
14844,66,6,3512.62,0,0.0,Contato personalizado
14845,235,1,150.0,1,1.0,Oferecer desconto imediato
14846,63,1,437.4,0,0.01,Campanha de reengajamento
14847,43,2,1039.55,0,0.0,Contato personalizado
14848,40,1,310.56,0,0.0,Campanha de reengajamento
14849,9,21,7832.91,0,0.0,Contato personalizado
14850,53,6,1468.26,0,0.0,Contato personalizado
14851,266,1,318.06,1,1.0,Oferecer desconto imediato
14852,60,12,3310.4900000000002,0,0.0,Contato personalizado
14853,59,3,901.0699999999999,0,0.0,Contato personalizado
14854,26,4,1563.03,0,0.0,Contato personalizado
14855,110,5,5874.65,1,1.0,Oferecer desconto imediato
14857,78,5,2478.731,0,0.0,Contato personalizado
14858,141,1,180.75,1,1.0,Oferecer desconto imediato
14859,190,1,351.9,1,1.0,Oferecer desconto imediato
14861,16,9,1254.94,0,0.0,Contato personalizado
14865,8,3,77.52000000000001,0,0.0,Campanha de reengajamento
14866,2,8,6460.32,0,0.0,Contato personalizado
14867,31,13,2241.78,0,0.01,Contato personalizado
14868,16,4,1230.42,0,0.0,Contato personalizado
14869,24,4,2078.54,0,0.0,Contato personalizado
14870,49,5,1511.7,0,0.0,Contato personalizado
14871,129,5,736.59,1,0.99,Oferecer desconto imediato
14872,119,3,816.6,1,0.995,Oferecer desconto imediato
14873,269,1,334.45,1,1.0,Oferecer desconto imediato
14874,171,1,116.18,1,1.0,Oferecer desconto imediato
14875,77,1,1397.08,0,0.0,Contato personalizado
14876,157,2,256.7,1,1.0,Oferecer desconto imediato
14877,54,2,437.0,0,0.005,Campanha de reengajamento
14878,12,16,2619.7000000000003,0,0.0,Contato personalizado
14879,320,1,185.06,1,1.0,Oferecer desconto imediato
14882,26,12,3038.4500000000003,0,0.0,Contato personalizado
14884,305,1,120.6,1,1.0,Oferecer desconto imediato
14885,63,2,832.8,0,0.0,Contato personalizado
14890,254,2,691.6,1,1.0,Oferecer desconto imediato
14891,52,2,552.35,0,0.0,Campanha de reengajamento
14892,326,1,202.35000000000002,1,1.0,Oferecer desconto imediato
14893,253,1,571.76,1,1.0,Oferecer desconto imediato
14894,79,2,837.0600000000001,0,0.0,Contato personalizado
14895,19,18,13980.83,0,0.0,Contato personalizado
14896,1,7,1623.65,0,0.0,Contato personalizado
14897,45,4,1774.16,0,0.0,Contato personalizado
14898,7,9,2204.29,0,0.0,Contato personalizado
14899,31,1,1384.88,0,0.0,Contato personalizado
14900,158,1,13.919999999999998,1,0.995,Oferecer desconto imediato
14901,2,5,868.36,0,0.0,Contato personalizado
14902,31,2,702.96,0,0.0,Campanha de reengajamento
14904,44,2,615.2,0,0.0,Campanha de reengajamento
14905,10,6,1355.24,0,0.0,Contato personalizado
14906,81,1,68.44,0,0.0,Campanha de reengajamento
14907,3,10,2664.69,0,0.0,Contato personalizado
14908,99,1,104.10000000000001,1,1.0,Oferecer desconto imediato
14909,73,3,1404.68,0,0.0,Contato personalizado
14911,1,205,152147.57,0,0.0,Contato personalizado
14912,37,4,1021.4,0,0.0,Contato personalizado
14913,24,4,2845.7,0,0.0,Contato personalizado
14915,11,9,1503.77,0,0.0,Contato personalizado
14916,67,4,1773.97,0,0.0,Contato personalizado
14917,232,2,1123.75,1,1.0,Oferecer desconto imediato
14918,40,7,4345.66,0,0.005,Contato personalizado
14919,175,1,359.35,1,1.0,Oferecer desconto imediato
14920,201,1,629.4,1,1.0,Oferecer desconto imediato
14922,29,2,843.74,0,0.0,Contato personalizado
14924,246,2,620.96,1,1.0,Oferecer desconto imediato
14926,17,2,359.4,0,0.0,Campanha de reengajamento
14927,32,1,308.2,0,0.0,Campanha de reengajamento
14928,263,1,223.91000000000003,1,1.0,Oferecer desconto imediato
14929,57,1,612.8100000000001,0,0.0,Campanha de reengajamento
14930,106,3,2873.77,1,0.995,Oferecer desconto imediato
14932,1,2,666.13,0,0.0,Campanha de reengajamento
14933,79,4,1770.0,0,0.0,Contato personalizado
14934,14,3,1612.56,0,0.0,Contato personalizado
14935,255,1,1065.12,1,0.995,Oferecer desconto imediato
14936,26,4,4273.79,0,0.01,Contato personalizado
14938,198,2,2322.43,1,0.995,Oferecer desconto imediato
14940,53,2,531.49,0,0.0,Campanha de reengajamento
14941,214,1,182.1,1,1.0,Oferecer desconto imediato
14942,37,4,746.56,0,0.0,Contato personalizado
14943,299,1,107.62,1,1.0,Oferecer desconto imediato
14944,25,7,3884.42,0,0.0,Contato personalizado
14945,49,1,179.4,0,0.0,Campanha de reengajamento
14947,24,4,758.97,0,0.005,Contato personalizado
14949,105,4,515.0,1,1.0,Oferecer desconto imediato
14952,32,21,9529.86,0,0.0,Contato personalizado
14953,54,3,723.95,0,0.0,Contato personalizado
14954,339,1,167.27,1,1.0,Oferecer desconto imediato
14955,368,1,163.77,1,0.995,Oferecer desconto imediato
14956,57,1,1325.0,0,0.0,Contato personalizado
14957,280,1,274.8,1,1.0,Oferecer desconto imediato
14958,231,3,458.26,1,1.0,Oferecer desconto imediato
14961,15,13,9365.47,0,0.0,Contato personalizado
14962,175,3,240.21000000000004,1,1.0,Oferecer desconto imediato
14963,15,7,1676.68,0,0.0,Contato personalizado
14966,23,5,924.5200000000001,0,0.0,Contato personalizado
14967,77,5,1518.81,0,0.0,Contato personalizado
14968,94,1,357.4,1,1.0,Oferecer desconto imediato
14969,339,1,906.23,1,0.995,Oferecer desconto imediato
14970,45,8,3327.29,0,0.0,Contato personalizado
14972,17,1,30.300000000000004,0,0.005,Campanha de reengajamento
14975,57,1,192.45,0,0.0,Campanha de reengajamento
14977,361,1,31.929999999999996,1,1.0,Oferecer desconto imediato
14978,66,5,1210.72,0,0.0,Contato personalizado
14979,371,1,439.46,1,1.0,Oferecer desconto imediato
14980,373,1,150.68,1,1.0,Oferecer desconto imediato
14981,59,1,270.8,0,0.0,Campanha de reengajamento
14982,208,1,237.78,1,1.0,Oferecer desconto imediato
14983,325,1,183.20000000000002,1,1.0,Oferecer desconto imediato
14984,24,4,1058.1399999999999,0,0.0,Contato personalizado
14986,12,2,566.9,0,0.0,Campanha de reengajamento
14987,1,7,1387.4499999999998,0,0.0,Contato personalizado
14988,16,6,1732.06,0,0.0,Contato personalizado
14989,297,1,342.4,1,1.0,Oferecer desconto imediato
14990,248,2,305.42,1,0.995,Oferecer desconto imediato
14991,66,1,314.67,0,0.0,Campanha de reengajamento
14992,78,1,210.5,0,0.0,Campanha de reengajamento
14993,199,1,36.13,1,0.995,Oferecer desconto imediato
14994,18,5,960.63,0,0.0,Contato personalizado
14996,117,2,442.28999999999996,1,1.0,Oferecer desconto imediato
14997,291,1,230.4,1,1.0,Oferecer desconto imediato
14998,64,2,340.86,0,0.0,Campanha de reengajamento
14999,228,1,129.48000000000002,1,1.0,Oferecer desconto imediato
15001,30,2,230.85999999999999,0,0.0,Campanha de reengajamento
15002,3,6,3175.52,0,0.0,Contato personalizado
15003,109,6,1060.7,1,0.995,Oferecer desconto imediato
15005,2,29,7789.63,0,0.0,Contato personalizado
15006,89,1,323.05,0,0.0,Campanha de reengajamento
15008,116,2,360.0,1,1.0,Oferecer desconto imediato
15011,31,2,416.6,0,0.0,Campanha de reengajamento
15012,9,2,437.58,0,0.005,Campanha de reengajamento
15013,123,10,1641.3,1,1.0,Oferecer desconto imediato
15015,137,13,2365.02,1,0.99,Oferecer desconto imediato
15016,29,4,460.26,0,0.0,Campanha de reengajamento
15018,3,1,111.25,0,0.0,Campanha de reengajamento
15020,15,1,203.42,0,0.0,Campanha de reengajamento
15021,2,4,869.01,0,0.0,Contato personalizado
15022,313,1,281.05,1,1.0,Oferecer desconto imediato
15023,5,10,5367.92,0,0.0,Contato personalizado
15024,3,8,2414.18,0,0.0,Contato personalizado
15025,204,1,636.08,1,1.0,Oferecer desconto imediato
15026,11,2,592.61,0,0.0,Campanha de reengajamento
15027,31,6,2129.45,0,0.0,Contato personalizado
15028,4,3,530.58,0,0.0,Campanha de reengajamento
15029,255,1,365.1,1,1.0,Oferecer desconto imediato
15030,16,6,1461.63,0,0.0,Contato personalizado
15031,30,10,2488.44,0,0.0,Contato personalizado
15032,2,7,8821.55,0,0.0,Contato personalizado
15034,22,6,4004.79,0,0.0,Contato personalizado
15037,12,2,402.51,0,0.005,Campanha de reengajamento
15038,5,4,604.37,0,0.0,Campanha de reengajamento
15039,4,47,20116.99,0,0.0,Contato personalizado
15040,177,1,7.49,1,1.0,Oferecer desconto imediato
15041,80,1,113.67,0,0.0,Campanha de reengajamento
15042,231,1,179.52,1,1.0,Oferecer desconto imediato
15043,99,5,2336.7999999999997,1,0.995,Oferecer desconto imediato
15044,15,18,8504.1,0,0.0,Contato personalizado
15046,61,10,2598.62,0,0.0,Contato personalizado
15048,4,1,98.7,0,0.0,Campanha de reengajamento
15050,57,2,2411.7,0,0.005,Contato personalizado
15051,15,6,2543.55,0,0.0,Contato personalizado
15055,110,3,560.07,1,1.0,Oferecer desconto imediato
15056,156,1,133.45,1,1.0,Oferecer desconto imediato
15057,79,3,1766.46,0,0.0,Contato personalizado
15058,12,5,1285.04,0,0.0,Contato personalizado
15059,12,10,2185.85,0,0.0,Contato personalizado
15061,3,86,83284.38,0,0.0,Contato personalizado
15062,59,4,1597.76,0,0.0,Contato personalizado
15064,46,4,1254.41,0,0.0,Contato personalizado
15065,46,1,168.73,0,0.0,Campanha de reengajamento
15067,49,2,2133.12,0,0.0,Contato personalizado
15068,54,2,623.49,0,0.0,Campanha de reengajamento
15070,8,3,737.0500000000001,0,0.0,Contato personalizado
15071,22,2,473.49,0,0.0,Campanha de reengajamento
15072,115,1,187.51999999999998,1,1.0,Oferecer desconto imediato
15073,36,5,1744.61,0,0.0,Contato personalizado
15074,65,2,817.46,0,0.0,Contato personalizado
15076,128,2,566.89,1,1.0,Oferecer desconto imediato
15077,130,2,2428.08,1,0.995,Oferecer desconto imediato
15078,4,23,8018.77,0,0.0,Contato personalizado
15079,1,8,2871.74,0,0.0,Contato personalizado
15080,63,2,546.25,0,0.0,Campanha de reengajamento
15081,3,8,1460.92,0,0.0,Contato personalizado
15082,304,1,93.35000000000001,1,1.0,Oferecer desconto imediato
15084,15,2,965.2,0,0.0,Contato personalizado
15085,365,1,347.54,1,1.0,Oferecer desconto imediato
15086,200,2,218.53,1,1.0,Oferecer desconto imediato
15091,310,2,565.9,1,1.0,Oferecer desconto imediato
15092,98,1,318.65,1,1.0,Oferecer desconto imediato
15093,8,18,9729.09,0,0.0,Contato personalizado
15094,99,2,83.0,1,0.995,Oferecer desconto imediato
15095,56,6,1771.04,0,0.0,Contato personalizado
15097,219,2,660.27,1,1.0,Oferecer desconto imediato
15100,2,6,2018.6999999999998,0,0.0,Contato personalizado
15101,151,4,1160.41,1,1.0,Oferecer desconto imediato
15102,166,2,554.67,1,0.995,Oferecer desconto imediato
15105,66,2,795.98,0,0.0,Contato personalizado
15107,8,4,620.85,0,0.0,Campanha de reengajamento
15109,215,2,498.15000000000003,1,1.0,Oferecer desconto imediato
15110,39,2,509.75,0,0.005,Campanha de reengajamento
15111,8,3,1163.39,0,0.0,Contato personalizado
15112,247,1,209.4,1,1.0,Oferecer desconto imediato
15114,19,2,639.56,0,0.0,Campanha de reengajamento
15115,368,1,191.74,1,1.0,Oferecer desconto imediato
15117,84,3,934.19,0,0.0,Contato personalizado
15122,58,8,2863.69,0,0.0,Contato personalizado
15123,57,3,2456.86,0,0.01,Contato personalizado
15124,112,2,266.63,1,1.0,Oferecer desconto imediato
15125,115,9,5496.39,1,0.98,Oferecer desconto imediato
15126,172,2,449.49,1,1.0,Oferecer desconto imediato
15127,155,1,304.97,1,1.0,Oferecer desconto imediato
15128,66,1,312.68,0,0.0,Campanha de reengajamento
15129,21,12,3412.78,0,0.0,Contato personalizado
15131,30,1,80.28,0,0.0,Campanha de reengajamento
15133,18,2,824.48,0,0.0,Contato personalizado
15134,17,2,208.3,0,0.0,Campanha de reengajamento
15135,192,1,166.63,1,1.0,Oferecer desconto imediato
15137,156,2,823.4,1,1.0,Oferecer desconto imediato
15138,29,1,502.52,0,0.0,Campanha de reengajamento
15140,78,1,889.44,0,0.0,Contato personalizado
15141,93,7,1388.47,1,1.0,Oferecer desconto imediato
15142,46,5,2121.18,0,0.0,Contato personalizado
15143,68,1,304.18,0,0.0,Campanha de reengajamento
15144,15,12,5579.87,0,0.0,Contato personalizado
15149,212,4,1033.81,1,1.0,Oferecer desconto imediato
15150,92,3,3686.61,1,0.98,Oferecer desconto imediato
15151,59,2,2085.61,0,0.0,Contato personalizado
15152,337,1,518.14,1,1.0,Oferecer desconto imediato
15154,114,2,1091.99,1,0.995,Oferecer desconto imediato
15155,19,1,383.96999999999997,0,0.005,Campanha de reengajamento
15157,205,2,718.04,1,1.0,Oferecer desconto imediato
15158,37,1,204.62,0,0.0,Campanha de reengajamento
15159,31,4,3475.7200000000003,0,0.0,Contato personalizado
15160,10,3,431.11,0,0.0,Campanha de reengajamento
15161,24,1,119.92,0,0.0,Campanha de reengajamento
